signal_date,intended_action_date,symbol,market,engine,family,family_cycle_id,signal_kind,signal_code,display_label,action_type,conviction_grade,screen_stage,signal_score,gp_score,gp_health,sigma_score,sigma_health,traffic_light,technical_light,growth_score,growth_health,eps_health,sales_health,growth_data_status,dashboard_score,dashboard_light,dashboard_position_bias,primary_source_tag,primary_source_stage,primary_source_style,source_priority_score,source_style_tags,trend_source_bonus,ug_source_bonus,source_fit_score,source_fit_label,cooldown_bucket,cooldown_blocked,support_zone_low,support_zone_high,stop_level,break_even_level,tp1_level,tp2_level,trailing_mode,tp_plan,trim_count,risk_free_armed,protected_stop_level,add_on_count,add_on_slot,max_add_ons,tranche_pct,next_addon_allowed,pyramid_state,base_position_units,current_position_units,blended_entry_price,last_trailing_confirmed_level,last_protected_stop_level,last_pyramid_reference_level,strategy_combo,signal_phase,reference_target_level,reference_exit_signal,contract_version,cycle_effect,position_units_before,position_units_after,position_delta_units,indicator_dog_rule_ids,source_tags,reason_codes,quality_flags,scope,is_screened,buy_eligible,source_buy_eligible,ema_alignment_state,ema_alignment_transition,market_condition_state,market_condition_reason,pullback_quality,pullback_context,industry_key,group_state,leader_state,breakdown_status,group_strength_score,leader_score,breakdown_score,buy_warning_summary,aux_signal_summary,conviction_reason,sizing_entry_price,sizing_stop_price,sizing_stop_distance_pct,sizing_risk_budget_pct,sizing_position_cap_pct,sizing_raw_position_pct,sizing_recommended_position_pct,sizing_tier,sizing_reason,sizing_status
2026-04-22,2026-04-23,QARP,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,INTEGRATED,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,60.0024,61.2146,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,DRY_PULLBACK EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,QCAP,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,45.0,45.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,46.5,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,23.7962,24.2769,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_45', 'GP_NH60', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,EMA_ZONE_TOUCH EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL,NH60 SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,QLV,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,30.0,30.0,ORANGE,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,36.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,71.9668,73.4207,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_30', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'SUPPORT_SLOPE_WEAK', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,MIXED,MIXED_HOLD,UNKNOWN,,LOW,EMA_ZONE_TOUCH REVERSAL_CONFIRMED,,,,,,,,MIXED_ALIGNMENT LIQUIDITY_FAIL CHANNEL_8_ACTIVE,W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,QUSA,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,30.0,30.0,ORANGE,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,36.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,17.5378,17.8921,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_30', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['BELOW_200MA', 'LIQUIDITY_FAIL', 'SUPPORT_SLOPE_WEAK', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_FROM_MIXED,UNKNOWN,,LOW,REVERSAL_CONFIRMED,,,,,,,,BELOW_200MA LIQUIDITY_FAIL CHANNEL_8_ACTIVE,W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,RBKB,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,30.0,30.0,ORANGE,0.0,ORANGE,ORANGE,ORANGE,0.0,RED,RED,RED,COMPLETE,21.0,RED,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,15.3054,15.6146,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_30', 'GP_VOL2X', 'UG_DASHBOARD_SCORE_UNDER30', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,MIXED,MIXED_FROM_BULLISH,UNKNOWN,,MEDIUM,EMA_ZONE_TOUCH EMA_RISING REVERSAL_CONFIRMED,Banks - Regional,,,,,,,MIXED_ALIGNMENT LIQUIDITY_FAIL CHANNEL_8_ACTIVE,SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,ROCY,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,45.0,45.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,46.5,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,50.4039,51.4221,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_45', 'GP_NH60', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['BELOW_200MA', 'LIQUIDITY_FAIL', 'SUPPORT_SLOPE_WEAK', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BEARISH,BEARISH_HOLD,UNKNOWN,,LOW,REVERSAL_CONFIRMED,,,,,,,,BELOW_200MA BEARISH_ALIGNMENT LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 SQUEEZE,BEARISH_ALIGNMENT,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,SAMM,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,INTEGRATED,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,30.5881,31.206,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'SIGMA_MR_SHORT', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,DRY_PULLBACK EMA_RISING,,,,,,,,LIQUIDITY_FAIL,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,SAMM,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,INTEGRATED,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,30.5881,31.206,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'SIGMA_MR_SHORT', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,DRY_PULLBACK EMA_RISING,,,,,,,,LIQUIDITY_FAIL,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,SCDL,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,INTEGRATED,30.0,30.0,ORANGE,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,36.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,48.8398,49.8265,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_30', 'GP_VOL2X', 'SIGMA_MR_SHORT', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['LIQUIDITY_FAIL', 'SUPPORT_SLOPE_WEAK', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,True,True,True,MIXED,MIXED_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_ZONE_TOUCH,,,,,,,,MIXED_ALIGNMENT LIQUIDITY_FAIL CHANNEL_8_ACTIVE,SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,SCDL,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,INTEGRATED,30.0,30.0,ORANGE,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,36.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,48.8398,49.8265,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_30', 'GP_VOL2X', 'SIGMA_MR_SHORT', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['LIQUIDITY_FAIL', 'SUPPORT_SLOPE_WEAK', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",screened,True,True,True,MIXED,MIXED_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_ZONE_TOUCH,,,,,,,,MIXED_ALIGNMENT LIQUIDITY_FAIL CHANNEL_8_ACTIVE,SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,SCOW,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,19.404,19.796,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'SIGMA_MR_SHORT', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_FROM_MIXED,UNKNOWN,,LOW,EMA_RISING,,,,,,,,LIQUIDITY_FAIL,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,SEPP,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,45.0,45.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,46.5,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,30.369,30.9826,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_45', 'GP_NH60', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL,NH60 SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,SEPT,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,INTEGRATED,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,34.8405,35.5444,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,SEPT,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,INTEGRATED,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,34.8405,35.5444,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,SEPZ,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,41.3879,42.224,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,SIRI,US,UG,UG_STRATEGY,,STATE,UG_COMBO_TREND,UG Combo Trend | UG_COMBO_TREND,STATE,A,,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,,,,0.0,[],0.0,0.0,0.0,NONE,,False,24.1505,27.103,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_TREND,STATE,,,v2,STATE,,,,"['IDOG.UG.STATE_TRAFFIC_LIGHT', 'IDOG.UG.SIGMA_BO']",[],"['GREEN', 'GP_NH60', 'SIGMA_BO', 'TREND_STRATEGY', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'SIGMA_SQUEEZE_READY', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_FIT_NONE']",[],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Entertainment,,,,,,,,NH60 W,,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,SMCF,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,INTEGRATED,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,35.284,35.9968,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,SMCF,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,INTEGRATED,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,35.284,35.9968,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,SPBU,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,27.5889,28.1462,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
